id_user,umur,jenis_kelamin,tinggi_badan,berat_badan,target_berat,aktivitas_harian,rutin_olahraga,ngemil_malam,jam_tidur,motivasi
1660,42,perempuan,160.6,57,57.5,tinggi,sering,tidak pernah,7,Menjaga Kesehatan
1661,65,perempuan,146.8,64.7,50.5,rendah,sering,sering,7,Meningkatkan Kebugaran
1662,22,perempuan,154.1,43.3,46.6,rendah,tidak pernah,tidak pernah,9,Meningkatkan Berat Badan
1663,22,perempuan,155.8,59.7,63.5,rendah,tidak pernah,sering,7,Meningkatkan Berat Badan
1664,61,perempuan,148.8,40.8,46.3,rendah,tidak pernah,sering,6,Meningkatkan Berat Badan
1665,31,perempuan,176.2,85.6,75.6,rendah,tidak pernah,sering,6,Menurunkan Berat Badan
1666,55,perempuan,166.5,84.4,74.9,tinggi,sering,jarang,4,Menurunkan Berat Badan
1667,61,perempuan,178.4,100.4,83.4,sedang,sering,jarang,8,Menurunkan Berat Badan
1668,46,perempuan,157.5,50.2,51.9,sedang,jarang,sering,7,Meningkatkan Kebugaran
1669,56,perempuan,173.7,66.5,60.7,tinggi,tidak pernah,jarang,7,Menurunkan Berat Badan
1670,54,perempuan,179.8,83.6,77,tinggi,jarang,sering,7,Meningkatkan Kebugaran
1671,36,perempuan,177.1,67.4,76.7,rendah,tidak pernah,jarang,5,Meningkatkan Berat Badan
1672,27,perempuan,157.7,50,47.2,sedang,sering,jarang,5,Menjaga Kesehatan
1673,55,perempuan,144.3,59,45.1,rendah,tidak pernah,sering,6,Meningkatkan Kebugaran
1674,28,perempuan,161,54.7,61.6,tinggi,sering,tidak pernah,7,Menjaga Kesehatan
1675,52,perempuan,168.9,70.5,61.3,rendah,jarang,jarang,4,Meningkatkan Kebugaran
1676,56,perempuan,166,62.9,54,sedang,jarang,tidak pernah,4,Menurunkan Berat Badan
1677,64,perempuan,176.3,83,67.8,rendah,tidak pernah,sering,9,Menurunkan Berat Badan
1678,36,perempuan,184.2,69,75.6,sedang,sering,tidak pernah,6,Menjaga Kesehatan
1679,53,perempuan,180.4,85.5,76.7,tinggi,sering,jarang,7,Menurunkan Berat Badan
1680,39,perempuan,177.6,61.9,66.4,rendah,tidak pernah,tidak pernah,7,Meningkatkan Berat Badan
1681,19,perempuan,171,58.3,68.1,tinggi,sering,jarang,5,Menjaga Kesehatan
1682,21,perempuan,162.3,45.6,51.9,sedang,jarang,sering,6,Meningkatkan Berat Badan
1683,25,perempuan,171.1,65.6,67,rendah,tidak pernah,sering,8,Meningkatkan Kebugaran
1684,30,perempuan,166,68.7,63.1,sedang,sering,jarang,6,Menjaga Kesehatan
1685,36,perempuan,184,54.2,59,tinggi,sering,tidak pernah,8,Meningkatkan Berat Badan
1686,42,perempuan,169.9,59.1,64.8,sedang,sering,jarang,6,Meningkatkan Berat Badan
1687,61,perempuan,161.6,78.7,71.1,tinggi,tidak pernah,sering,9,Menurunkan Berat Badan
1688,50,perempuan,156,58.7,52.4,rendah,jarang,sering,8,Menjaga Kesehatan
1689,41,perempuan,152.1,50.9,51.2,rendah,tidak pernah,sering,5,Meningkatkan Kebugaran
1690,31,perempuan,164.7,52.8,52.1,tinggi,sering,sering,5,Meningkatkan Kebugaran
1691,60,perempuan,181.4,100.7,110.9,rendah,jarang,jarang,8,Meningkatkan Berat Badan
1692,64,perempuan,173.1,66.2,65.1,rendah,tidak pernah,tidak pernah,9,Meningkatkan Kebugaran
1693,37,perempuan,175.3,69.2,71.8,tinggi,jarang,sering,4,Meningkatkan Kebugaran
1694,45,perempuan,146.8,51.6,54.4,sedang,jarang,jarang,9,Meningkatkan Berat Badan
1695,44,perempuan,146.1,57.8,48.3,rendah,tidak pernah,sering,5,Menurunkan Berat Badan
1696,52,perempuan,157.6,47,54,sedang,jarang,sering,6,Meningkatkan Kebugaran
1697,32,perempuan,161.7,59.4,57.5,rendah,tidak pernah,sering,9,Meningkatkan Kebugaran
1698,37,perempuan,145.6,58.5,47.7,rendah,tidak pernah,sering,4,Menjaga Kesehatan
1699,50,perempuan,164.5,86,79.5,rendah,sering,sering,6,Menurunkan Berat Badan
1700,38,perempuan,163.3,65.4,59.4,tinggi,sering,sering,5,Meningkatkan Kebugaran
1701,30,perempuan,169.9,46.2,59,rendah,jarang,jarang,4,Menjaga Kesehatan
1702,60,perempuan,155.7,63.9,55.4,rendah,jarang,sering,6,Menurunkan Berat Badan
1703,32,perempuan,170.8,76.7,67.8,tinggi,sering,sering,7,Meningkatkan Kebugaran
1704,63,perempuan,152,60,50.5,tinggi,sering,sering,7,Menurunkan Berat Badan
1705,40,perempuan,167.7,50.4,55.2,sedang,sering,tidak pernah,4,Meningkatkan Berat Badan
1706,55,perempuan,178.7,89.5,74.7,tinggi,tidak pernah,sering,6,Meningkatkan Kebugaran
1707,63,perempuan,172.6,85.9,78.2,sedang,jarang,jarang,9,Menurunkan Berat Badan
1708,23,perempuan,146.5,52.7,46.2,sedang,sering,jarang,6,Meningkatkan Kebugaran
1709,58,perempuan,149.5,63.9,47.6,tinggi,sering,tidak pernah,7,Menjaga Kesehatan
1710,35,perempuan,147.3,44.3,52,rendah,tidak pernah,jarang,4,Meningkatkan Kebugaran
1711,51,perempuan,159.4,56.7,47.6,rendah,tidak pernah,sering,5,Menurunkan Berat Badan
1712,22,perempuan,175.6,85.8,67.7,rendah,tidak pernah,tidak pernah,4,Menjaga Kesehatan
1713,59,perempuan,180.2,67.9,67.6,tinggi,sering,jarang,8,Meningkatkan Kebugaran
1714,64,perempuan,170.3,71.3,72.8,rendah,jarang,tidak pernah,8,Menjaga Kesehatan
1715,55,perempuan,158.9,51.1,52.8,sedang,jarang,jarang,4,Menjaga Kesehatan
1716,28,perempuan,158.7,58.9,51.3,sedang,sering,jarang,9,Menjaga Kesehatan
1717,34,perempuan,162.2,56.1,57.5,tinggi,sering,tidak pernah,7,Menjaga Kesehatan
1718,45,perempuan,164.1,73.5,62.3,rendah,sering,jarang,6,Menurunkan Berat Badan
1719,36,perempuan,156.6,49.5,47,tinggi,sering,sering,8,Menjaga Kesehatan
1720,46,perempuan,180.8,90.4,66.1,sedang,sering,jarang,7,Meningkatkan Kebugaran
1721,58,perempuan,172.5,92.8,88,rendah,tidak pernah,tidak pernah,6,Menurunkan Berat Badan
1722,55,perempuan,153.5,65.1,56.1,sedang,sering,tidak pernah,6,Menjaga Kesehatan
1723,63,perempuan,144.8,40,45.8,rendah,tidak pernah,sering,8,Meningkatkan Kebugaran
1724,58,perempuan,158.2,41.4,46.4,tinggi,sering,tidak pernah,4,Meningkatkan Berat Badan
1725,54,perempuan,177.9,77.1,84.2,tinggi,sering,sering,7,Meningkatkan Berat Badan
1726,35,perempuan,180.3,79,73.9,sedang,sering,jarang,5,Menjaga Kesehatan
1727,28,perempuan,160.4,70.4,79.4,sedang,tidak pernah,tidak pernah,6,Meningkatkan Berat Badan
1728,49,perempuan,148.4,46.8,47.5,sedang,jarang,tidak pernah,4,Meningkatkan Kebugaran
1729,25,perempuan,172.9,72.1,63.7,rendah,jarang,sering,7,Meningkatkan Kebugaran
1730,30,perempuan,151.6,61.1,51.6,tinggi,sering,sering,8,Menurunkan Berat Badan
1731,47,perempuan,178.5,61.2,68.7,sedang,jarang,tidak pernah,4,Menjaga Kesehatan
1732,22,perempuan,183.7,92.5,75.9,tinggi,jarang,tidak pernah,9,Meningkatkan Kebugaran
1733,43,perempuan,173.5,64.8,62.4,rendah,tidak pernah,jarang,5,Menjaga Kesehatan
1734,32,perempuan,163.7,62.4,52.7,tinggi,sering,jarang,8,Menurunkan Berat Badan
1735,64,perempuan,161.1,72.3,64.9,sedang,jarang,jarang,9,Menurunkan Berat Badan
1736,24,perempuan,160.5,66.6,62.9,tinggi,tidak pernah,sering,6,Menurunkan Berat Badan
1737,62,perempuan,177.7,78.3,72.9,sedang,jarang,tidak pernah,4,Meningkatkan Kebugaran
1738,28,perempuan,174.4,68.7,68.1,sedang,tidak pernah,tidak pernah,8,Menjaga Kesehatan
1739,27,perempuan,163.9,59.2,61.9,rendah,tidak pernah,tidak pernah,5,Meningkatkan Kebugaran
1740,58,perempuan,148.9,53,51,rendah,tidak pernah,sering,5,Meningkatkan Kebugaran
1741,39,perempuan,176.3,89.1,69.2,sedang,jarang,tidak pernah,4,Meningkatkan Kebugaran
1742,64,perempuan,176.5,91.5,65.3,tinggi,jarang,jarang,4,Meningkatkan Kebugaran
1743,27,perempuan,148,48.5,48.1,tinggi,sering,tidak pernah,8,Menjaga Kesehatan
1744,61,perempuan,171.4,88,75.4,tinggi,sering,tidak pernah,8,Menurunkan Berat Badan
1745,38,perempuan,176,90.6,77.9,sedang,sering,sering,5,Menurunkan Berat Badan
1746,61,perempuan,161.4,54.7,52.7,sedang,tidak pernah,jarang,7,Menjaga Kesehatan
1747,65,perempuan,163,56.5,59.8,sedang,jarang,jarang,6,Meningkatkan Berat Badan
1748,32,perempuan,160.8,53.5,55.2,tinggi,jarang,tidak pernah,5,Menjaga Kesehatan
1749,32,perempuan,159.4,50.4,58.8,rendah,tidak pernah,jarang,6,Menjaga Kesehatan
1750,27,perempuan,183.5,88.8,77.2,rendah,tidak pernah,sering,6,Menurunkan Berat Badan
1751,27,perempuan,153.6,51.1,50.6,tinggi,sering,jarang,7,Menjaga Kesehatan
1752,36,perempuan,180.7,102.8,94.9,tinggi,sering,sering,6,Menurunkan Berat Badan
1753,33,perempuan,167.6,91.6,85.5,sedang,jarang,jarang,6,Menurunkan Berat Badan
1754,29,perempuan,159.9,70.8,80.2,tinggi,jarang,jarang,4,Meningkatkan Berat Badan
1755,50,perempuan,183.6,81.1,74.9,tinggi,jarang,sering,4,Menurunkan Berat Badan
1756,42,perempuan,176.4,72.5,58.2,rendah,tidak pernah,tidak pernah,4,Menurunkan Berat Badan
1757,51,perempuan,177.7,88,77.2,rendah,tidak pernah,jarang,7,Menurunkan Berat Badan
1758,55,perempuan,159.4,63.4,64.8,sedang,jarang,jarang,5,Meningkatkan Kebugaran
1759,44,perempuan,164.4,67.4,71.8,rendah,tidak pernah,sering,9,Meningkatkan Berat Badan
1760,22,perempuan,179.1,89.7,72.8,sedang,sering,jarang,6,Menjaga Kesehatan
1761,26,perempuan,157.4,59.7,53.5,rendah,jarang,jarang,6,Menjaga Kesehatan
1762,18,perempuan,150.4,54,51.6,rendah,jarang,tidak pernah,7,Menjaga Kesehatan
1763,52,perempuan,173.9,69.7,64.4,tinggi,tidak pernah,tidak pernah,4,Menurunkan Berat Badan
1764,51,perempuan,153.3,56.4,53.7,rendah,jarang,sering,6,Meningkatkan Kebugaran
1765,58,perempuan,166.3,51.5,65.4,rendah,jarang,jarang,6,Meningkatkan Kebugaran
1766,20,perempuan,177.2,58.8,66.8,tinggi,sering,jarang,4,Menjaga Kesehatan
1767,40,perempuan,178.6,83,71.2,rendah,tidak pernah,tidak pernah,8,Menurunkan Berat Badan
1768,27,perempuan,169.9,66.2,68.1,tinggi,sering,jarang,5,Menjaga Kesehatan
1769,64,perempuan,162.5,64,71.5,sedang,jarang,tidak pernah,7,Meningkatkan Berat Badan
1770,61,perempuan,145.4,50,48.4,rendah,tidak pernah,tidak pernah,4,Menjaga Kesehatan
1771,60,perempuan,144.3,49.8,47.7,sedang,sering,sering,7,Menjaga Kesehatan
1772,22,perempuan,166.1,52.3,65,rendah,tidak pernah,sering,9,Meningkatkan Kebugaran
1773,39,perempuan,149.9,53.7,48.4,tinggi,sering,sering,8,Meningkatkan Kebugaran
1774,48,perempuan,180.3,58.5,71.2,tinggi,jarang,tidak pernah,7,Meningkatkan Kebugaran
1775,40,perempuan,170.4,67.3,64.7,tinggi,jarang,tidak pernah,6,Menjaga Kesehatan
1776,54,perempuan,147.7,56.4,49.1,rendah,tidak pernah,tidak pernah,9,Menurunkan Berat Badan
1777,53,perempuan,183.8,82.5,68.4,sedang,jarang,tidak pernah,4,Menjaga Kesehatan
1778,52,perempuan,168.7,71.9,66.2,rendah,tidak pernah,tidak pernah,8,Menurunkan Berat Badan
1779,32,perempuan,176.7,86.4,64.3,tinggi,sering,jarang,6,Meningkatkan Kebugaran
1780,51,perempuan,153,51.8,50,tinggi,sering,sering,6,Menjaga Kesehatan
1781,39,perempuan,154,54.9,60.2,sedang,sering,jarang,8,Meningkatkan Berat Badan
1782,37,perempuan,162.1,52.8,61.1,tinggi,tidak pernah,sering,6,Meningkatkan Kebugaran
1783,23,perempuan,166.5,72.7,63.7,sedang,sering,tidak pernah,6,Menurunkan Berat Badan
1784,41,perempuan,181.9,92.8,68.1,tinggi,jarang,jarang,5,Meningkatkan Kebugaran
1785,63,perempuan,165.9,88.9,62.8,sedang,sering,jarang,8,Menjaga Kesehatan
1786,37,perempuan,158,78.8,67.6,rendah,jarang,tidak pernah,9,Menurunkan Berat Badan
1787,19,perempuan,179.9,78,86.7,rendah,tidak pernah,sering,4,Meningkatkan Berat Badan
1788,18,perempuan,146.8,47.1,49.6,tinggi,jarang,jarang,7,Meningkatkan Berat Badan
1789,56,perempuan,167.5,48.2,64.4,rendah,jarang,tidak pernah,8,Menjaga Kesehatan
1790,60,perempuan,159.4,64.8,54.4,rendah,tidak pernah,jarang,5,Menurunkan Berat Badan
1791,50,perempuan,172.4,78.8,68.1,sedang,sering,tidak pernah,5,Menurunkan Berat Badan
1792,18,perempuan,147,45.8,44.9,sedang,jarang,jarang,7,Meningkatkan Kebugaran
1793,43,perempuan,183.7,82.8,76.2,tinggi,jarang,jarang,5,Menjaga Kesehatan
1794,52,perempuan,159.4,55.5,50.4,sedang,tidak pernah,sering,4,Menurunkan Berat Badan
1795,24,perempuan,163.8,78.8,58.3,rendah,tidak pernah,jarang,6,Menjaga Kesehatan
1796,47,perempuan,148.3,40,45.2,sedang,tidak pernah,jarang,6,Meningkatkan Berat Badan
1797,35,perempuan,158.6,58.5,50.8,sedang,jarang,sering,7,Menurunkan Berat Badan
1798,41,perempuan,170.7,58.8,63.1,sedang,tidak pernah,tidak pernah,7,Meningkatkan Berat Badan
1799,33,perempuan,177.7,72.9,63,rendah,jarang,sering,8,Menurunkan Berat Badan
1800,63,perempuan,156.6,48.3,47.3,sedang,jarang,sering,5,Menjaga Kesehatan
1801,18,perempuan,182.6,67.5,65.8,tinggi,jarang,jarang,9,Meningkatkan Kebugaran
1802,59,perempuan,166.7,75,70,rendah,sering,jarang,4,Menurunkan Berat Badan
1803,40,perempuan,154.3,58.9,61.1,tinggi,jarang,sering,8,Menjaga Kesehatan
1804,45,perempuan,179.5,85.2,67.3,sedang,sering,jarang,9,Meningkatkan Kebugaran
1805,62,perempuan,167.5,73.7,61,rendah,tidak pernah,tidak pernah,4,Menjaga Kesehatan
1806,61,perempuan,179.7,93,84.9,sedang,jarang,sering,7,Menurunkan Berat Badan
1807,58,perempuan,165,62.1,56.8,rendah,tidak pernah,tidak pernah,8,Menjaga Kesehatan
1808,65,perempuan,173.9,91.6,85.9,tinggi,jarang,sering,5,Menurunkan Berat Badan
1809,20,perempuan,178.2,63.5,75.6,rendah,jarang,tidak pernah,8,Menjaga Kesehatan
1810,63,perempuan,175.5,95.8,84,rendah,tidak pernah,jarang,9,Menurunkan Berat Badan
1811,57,perempuan,166.9,61.1,62,rendah,tidak pernah,tidak pernah,4,Menjaga Kesehatan
1812,52,perempuan,180.5,68.6,69.2,rendah,tidak pernah,tidak pernah,7,Menjaga Kesehatan
1813,32,perempuan,151.8,62.8,53.1,sedang,sering,jarang,5,Menurunkan Berat Badan
1814,56,perempuan,145.7,40,44.7,rendah,jarang,sering,9,Meningkatkan Berat Badan
1815,23,perempuan,167.1,62.4,60.2,tinggi,sering,tidak pernah,8,Menjaga Kesehatan
1816,33,perempuan,169.4,66.1,71.3,rendah,jarang,jarang,5,Meningkatkan Berat Badan
1817,21,perempuan,163.7,61.9,69.5,tinggi,jarang,tidak pernah,7,Meningkatkan Berat Badan
1818,39,perempuan,146.9,56,50.2,tinggi,sering,jarang,6,Meningkatkan Kebugaran
1819,45,perempuan,170,61.6,53.3,tinggi,jarang,sering,4,Menurunkan Berat Badan
1820,34,perempuan,171,57.3,65.4,sedang,sering,jarang,7,Meningkatkan Kebugaran
1821,35,perempuan,157.1,51.8,54.6,sedang,tidak pernah,tidak pernah,5,Meningkatkan Kebugaran
1822,26,perempuan,164.4,58.2,63.4,sedang,jarang,jarang,8,Menjaga Kesehatan
1823,28,perempuan,152.4,51.4,56.6,tinggi,sering,jarang,7,Meningkatkan Berat Badan
1824,58,perempuan,156.8,70.2,66.6,sedang,jarang,tidak pernah,5,Menurunkan Berat Badan
1825,32,perempuan,177.6,71.4,72.3,rendah,tidak pernah,tidak pernah,4,Meningkatkan Kebugaran
1826,23,perempuan,163.7,71.8,58.6,tinggi,sering,tidak pernah,7,Menurunkan Berat Badan
1827,37,perempuan,150.6,60.4,52.8,rendah,jarang,sering,8,Menurunkan Berat Badan
1828,55,perempuan,170.3,67.9,75.6,tinggi,jarang,sering,6,Meningkatkan Berat Badan
1829,37,perempuan,163.8,69.3,58.9,sedang,jarang,sering,9,Meningkatkan Kebugaran
1830,33,perempuan,155.1,51.1,53.2,tinggi,jarang,sering,9,Meningkatkan Kebugaran
1831,22,perempuan,180,58.7,69,tinggi,sering,sering,6,Menjaga Kesehatan
1832,20,perempuan,167.8,60.7,58.8,tinggi,sering,jarang,6,Menjaga Kesehatan
1833,48,perempuan,161.4,72.5,63.6,sedang,sering,tidak pernah,7,Menurunkan Berat Badan
1834,65,perempuan,172.3,73.2,62.6,tinggi,jarang,sering,8,Menjaga Kesehatan
1835,23,perempuan,165.7,63.5,73,rendah,tidak pernah,jarang,9,Meningkatkan Berat Badan
1836,26,perempuan,146.2,40,40,rendah,tidak pernah,jarang,7,Menurunkan Berat Badan
1837,25,perempuan,152,69,47.3,sedang,jarang,jarang,5,Meningkatkan Kebugaran
1838,56,perempuan,178.7,79.3,90.6,rendah,sering,jarang,5,Meningkatkan Berat Badan
1839,55,perempuan,176.1,82.7,62.8,tinggi,sering,tidak pernah,6,Meningkatkan Kebugaran
1840,54,perempuan,164.7,71.5,61.6,rendah,tidak pernah,jarang,8,Menurunkan Berat Badan
1841,59,perempuan,151.4,56.3,55.4,sedang,jarang,jarang,8,Menjaga Kesehatan
1842,23,perempuan,157.5,41.2,55,sedang,sering,tidak pernah,8,Meningkatkan Kebugaran
1843,61,perempuan,149.9,54.4,54.5,rendah,jarang,tidak pernah,7,Menjaga Kesehatan
1844,28,perempuan,177.7,63.8,72.6,tinggi,sering,jarang,4,Meningkatkan Berat Badan
1845,32,perempuan,155.4,53,52.1,rendah,tidak pernah,sering,8,Meningkatkan Kebugaran
1846,38,perempuan,156.8,47.1,48.7,rendah,tidak pernah,tidak pernah,9,Menjaga Kesehatan
1847,58,perempuan,150.2,56.5,52.1,sedang,sering,jarang,9,Menurunkan Berat Badan
1848,33,perempuan,163.5,70,61.1,tinggi,jarang,jarang,4,Menurunkan Berat Badan
1849,65,perempuan,159,69.7,58.9,rendah,tidak pernah,tidak pernah,6,Menurunkan Berat Badan
1850,23,perempuan,155.1,52.3,53,sedang,tidak pernah,tidak pernah,5,Meningkatkan Kebugaran
1851,35,perempuan,180.2,94,75.5,tinggi,sering,tidak pernah,9,Meningkatkan Kebugaran
1852,34,perempuan,182.9,70.5,70.1,tinggi,sering,tidak pernah,6,Meningkatkan Kebugaran
1853,34,perempuan,178.3,88,73.4,sedang,sering,jarang,8,Menurunkan Berat Badan
1854,40,perempuan,154.3,62.1,54.5,sedang,sering,sering,4,Menurunkan Berat Badan
1855,19,perempuan,157.1,60.7,53.8,tinggi,sering,sering,7,Menjaga Kesehatan
1856,27,perempuan,161.4,58,49,tinggi,sering,jarang,6,Menurunkan Berat Badan
1857,28,perempuan,181.2,64.9,57.3,tinggi,sering,sering,7,Menurunkan Berat Badan
1858,35,perempuan,146.8,40,51.3,tinggi,sering,jarang,5,Meningkatkan Kebugaran
1859,29,perempuan,158.5,45.6,59.6,rendah,sering,sering,4,Meningkatkan Kebugaran
1860,35,perempuan,167.8,59.7,50.7,rendah,tidak pernah,sering,4,Menurunkan Berat Badan
1861,31,perempuan,166,62.2,62,tinggi,sering,sering,4,Menjaga Kesehatan
1862,44,perempuan,168.2,71.3,62.7,sedang,jarang,jarang,4,Meningkatkan Kebugaran
1863,58,perempuan,164,70.9,62,rendah,tidak pernah,tidak pernah,4,Menurunkan Berat Badan
1864,46,perempuan,155.7,59.6,53,rendah,jarang,jarang,7,Meningkatkan Kebugaran
1865,56,perempuan,178.7,94.4,71,tinggi,tidak pernah,sering,4,Meningkatkan Kebugaran
1866,52,perempuan,183.8,100.2,112.1,rendah,jarang,jarang,9,Meningkatkan Berat Badan
1867,33,perempuan,151.5,50.4,46.1,tinggi,sering,jarang,6,Menurunkan Berat Badan
1868,50,perempuan,168.7,70.6,58.5,sedang,sering,sering,7,Menjaga Kesehatan
1869,53,perempuan,183.9,85.2,80.9,sedang,sering,sering,4,Menurunkan Berat Badan
1870,34,perempuan,169.1,61.2,58.9,sedang,jarang,tidak pernah,4,Meningkatkan Kebugaran
1871,22,perempuan,159.4,49.6,60.2,tinggi,tidak pernah,tidak pernah,6,Menjaga Kesehatan
1872,50,perempuan,156.8,52.8,50.6,rendah,tidak pernah,sering,9,Meningkatkan Kebugaran
1873,57,perempuan,157.3,81.9,50.3,sedang,jarang,sering,7,Meningkatkan Kebugaran
1874,42,perempuan,154.5,56,62.9,sedang,sering,sering,5,Meningkatkan Berat Badan
1875,23,perempuan,155.6,53.2,50.2,sedang,jarang,sering,8,Meningkatkan Kebugaran
1876,42,perempuan,146.1,48.9,50,tinggi,tidak pernah,jarang,9,Meningkatkan Kebugaran
1877,32,perempuan,164,62.4,66.3,tinggi,jarang,jarang,9,Meningkatkan Berat Badan
1878,19,perempuan,177.6,80.4,64.5,tinggi,tidak pernah,tidak pernah,6,Menurunkan Berat Badan
1879,54,perempuan,157.6,54.4,56.2,sedang,sering,sering,9,Meningkatkan Kebugaran
1880,54,perempuan,181.8,75,77.6,sedang,sering,tidak pernah,6,Meningkatkan Kebugaran
1881,25,perempuan,177.7,73.9,68.5,rendah,tidak pernah,sering,7,Meningkatkan Kebugaran
1882,22,perempuan,182.5,80.4,69.2,tinggi,sering,tidak pernah,5,Menjaga Kesehatan
1883,54,perempuan,173.6,60.4,61.5,tinggi,sering,tidak pernah,7,Meningkatkan Kebugaran
1884,27,perempuan,153.1,59.4,48.4,sedang,tidak pernah,tidak pernah,7,Menjaga Kesehatan
1885,50,perempuan,183.7,86.2,69.1,rendah,tidak pernah,jarang,6,Menjaga Kesehatan
1886,51,perempuan,178,66.1,65.2,sedang,sering,tidak pernah,5,Menjaga Kesehatan
1887,35,perempuan,171.7,73.6,60.1,sedang,jarang,sering,8,Menurunkan Berat Badan
1888,60,perempuan,152.1,59.2,52.3,sedang,jarang,tidak pernah,5,Menurunkan Berat Badan
1889,54,perempuan,172.5,80.9,65.6,sedang,jarang,tidak pernah,7,Meningkatkan Kebugaran
1890,49,perempuan,181,87,91.8,rendah,tidak pernah,tidak pernah,8,Meningkatkan Berat Badan
1891,54,perempuan,177.9,76.3,66,rendah,tidak pernah,jarang,9,Menjaga Kesehatan
1892,27,perempuan,179,79.5,72.2,rendah,tidak pernah,tidak pernah,8,Menjaga Kesehatan
1893,47,perempuan,178.5,76.9,71.3,rendah,jarang,sering,8,Meningkatkan Kebugaran
1894,23,perempuan,175,71.9,73.4,tinggi,sering,sering,7,Menjaga Kesehatan
1895,46,perempuan,184,81.3,70.8,rendah,tidak pernah,jarang,5,Meningkatkan Kebugaran
1896,61,perempuan,182.9,67.3,70.2,tinggi,sering,jarang,4,Meningkatkan Kebugaran
1897,41,perempuan,147.5,59.1,48.5,tinggi,jarang,tidak pernah,8,Menjaga Kesehatan
1898,52,perempuan,156.8,66.6,62.9,sedang,sering,jarang,9,Menurunkan Berat Badan
1899,32,perempuan,176.8,74.4,79.8,tinggi,sering,jarang,7,Meningkatkan Berat Badan
1900,52,perempuan,172.9,66.7,65.1,rendah,tidak pernah,tidak pernah,5,Meningkatkan Kebugaran
1901,49,perempuan,150.5,51.8,52.2,sedang,tidak pernah,jarang,6,Menjaga Kesehatan
1902,27,perempuan,154.4,44.5,52.6,rendah,tidak pernah,sering,8,Menjaga Kesehatan
1903,19,perempuan,170.6,68,62.6,rendah,sering,jarang,4,Menjaga Kesehatan
1904,46,perempuan,153.1,67.4,48.4,rendah,tidak pernah,sering,4,Menjaga Kesehatan
1905,62,perempuan,158.2,66.9,54.7,tinggi,sering,jarang,8,Menurunkan Berat Badan
1906,51,perempuan,152.5,59.6,49.2,tinggi,sering,sering,5,Menurunkan Berat Badan
1907,43,perempuan,163.2,61.3,53.5,sedang,sering,tidak pernah,9,Menjaga Kesehatan
1908,35,perempuan,146.3,49.6,45.5,rendah,tidak pernah,jarang,5,Menurunkan Berat Badan
1909,44,perempuan,177.7,72.8,73.3,sedang,sering,tidak pernah,9,Meningkatkan Kebugaran
1910,56,perempuan,154.4,60.5,55.6,tinggi,sering,jarang,4,Menurunkan Berat Badan
1911,18,perempuan,166.9,58.7,53.6,tinggi,jarang,jarang,7,Menurunkan Berat Badan
1912,52,perempuan,150.5,65.4,53.1,rendah,tidak pernah,tidak pernah,9,Menurunkan Berat Badan
1913,22,perempuan,176.8,78.1,63.7,tinggi,jarang,tidak pernah,6,Menjaga Kesehatan
1914,24,perempuan,146.7,52.1,54.9,sedang,sering,jarang,8,Menjaga Kesehatan
1915,38,perempuan,182.4,80.1,71.8,sedang,tidak pernah,tidak pernah,8,Menjaga Kesehatan
1916,24,perempuan,173.7,66.3,68.3,sedang,tidak pernah,jarang,5,Meningkatkan Kebugaran
1917,62,perempuan,160.6,66.9,59.7,sedang,sering,sering,9,Menjaga Kesehatan
1918,31,perempuan,170.6,74.9,67.9,tinggi,jarang,sering,4,Menurunkan Berat Badan
1919,54,perempuan,165.6,57.9,56,tinggi,sering,sering,5,Menjaga Kesehatan
1920,59,perempuan,181.8,91.2,84.3,rendah,sering,sering,8,Menurunkan Berat Badan
1921,23,perempuan,167,60.1,57.5,rendah,sering,jarang,6,Meningkatkan Kebugaran
1922,65,perempuan,177,90.8,79.9,rendah,tidak pernah,sering,8,Menurunkan Berat Badan
1923,41,perempuan,161.4,54.7,54.1,tinggi,jarang,sering,5,Meningkatkan Kebugaran
1924,42,perempuan,180.2,89.5,67.8,sedang,sering,jarang,6,Menjaga Kesehatan
1925,26,perempuan,157.6,61.9,55.8,rendah,jarang,tidak pernah,8,Menjaga Kesehatan
1926,31,perempuan,181.5,65,70.1,sedang,sering,tidak pernah,8,Menjaga Kesehatan
1927,39,perempuan,158.9,47.7,57.4,sedang,sering,tidak pernah,9,Menjaga Kesehatan
1928,23,perempuan,168.5,73.6,57.4,sedang,jarang,tidak pernah,6,Menjaga Kesehatan
1929,43,perempuan,176.6,64.1,64.4,sedang,jarang,tidak pernah,9,Menjaga Kesehatan
1930,51,perempuan,148.4,56.8,49.9,tinggi,sering,sering,9,Meningkatkan Kebugaran
1931,19,perempuan,156.2,48.3,45.7,tinggi,jarang,tidak pernah,8,Meningkatkan Kebugaran
1932,49,perempuan,145.1,53.4,43,rendah,sering,jarang,5,Menurunkan Berat Badan
1933,26,perempuan,164.5,68.3,61.3,rendah,tidak pernah,tidak pernah,5,Menurunkan Berat Badan
1934,32,perempuan,152.1,42.6,46.3,tinggi,sering,tidak pernah,5,Meningkatkan Berat Badan
1935,62,perempuan,148.3,59.5,44.5,tinggi,jarang,sering,8,Meningkatkan Kebugaran
1936,22,perempuan,167,75.2,79.6,rendah,tidak pernah,tidak pernah,5,Meningkatkan Berat Badan
1937,37,perempuan,173.2,65.7,62.7,sedang,sering,sering,9,Menjaga Kesehatan
